Rk,Name,Age,Tm,IP,PA,Pit,Pit/PA,Str,Str%,L/Str,S/Str,F/Str,I/Str,AS/Str,I/Bll,AS/Pit,Con,1st%,30%,30c,30s,02%,02c,02s,02h,L/SO,S/SO,L/SO%,3pK,4pW,PAu,Pitu,Stru,Name-additional
770,Carlos Rodón*,32,NYY,146.2,596,2427,4.07,1513,62.3%,28.2%,22.5%,24.9%,24.3%,71.7%,0.0%,44.7%,68.6%,60.9%,4.5%,27,16,24.8%,148,75,7,27,137,16.5%,24,11,0,0,0,rodonca01
771,Bradgley Rodriguez,21,SDP,1.2,6,25,4.17,11,44.0%,45.5%,9.1%,18.2%,27.3%,54.5%,0.0%,24.0%,83.3%,0.0%,16.7%,1,1,0.0%,0,0,0,1,0,100.0%,0,0,0,0,0,rodribr01
772,Carlos Rodriguez,23,MIL,3.1,18,74,4.11,42,56.8%,19.0%,26.2%,26.2%,28.6%,81.0%,0.0%,45.9%,67.6%,61.1%,5.6%,1,0,27.8%,5,2,1,0,2,0.0%,0,1,0,0,0,rodrica02
773,Eduardo Rodríguez*,32,ARI,110.0,508,1865,3.67,1166,62.5%,24.8%,17.7%,27.4%,30.2%,75.2%,0.0%,47.0%,76.5%,58.1%,3.5%,18,13,19.5%,99,51,6,33,78,29.7%,13,3,0,0,0,rodried05
774,Elvin Rodríguez,27,TOT,19.2,90,335,3.72,207,61.8%,28.5%,15.9%,24.6%,30.9%,71.5%,0.0%,44.2%,77.7%,62.2%,4.4%,4,2,14.4%,13,7,1,6,12,33.3%,2,2,0,0,0,rodriel02
775,Elvin Rodríguez,27,MIL,18.2,84,317,3.77,195,61.5%,29.7%,15.4%,24.6%,30.3%,70.3%,0.0%,43.2%,78.1%,63.1%,4.8%,4,2,15.5%,13,7,1,6,11,35.3%,2,2,0,0,0,rodriel02
776,Elvin Rodríguez,27,BAL,1.0,6,18,3.00,12,66.7%,8.3%,25.0%,25.0%,41.7%,91.7%,0.0%,61.1%,72.7%,50.0%,0.0%,0,0,0.0%,0,0,0,0,1,0.0%,0,0,0,0,0,rodriel02
777,Manuel Rodríguez,28,TBR,30.1,121,431,3.56,281,65.2%,23.1%,19.9%,25.3%,31.7%,76.9%,0.0%,50.1%,74.1%,60.3%,1.7%,2,2,15.7%,19,10,0,5,20,20.0%,3,0,0,0,0,rodrima01
778,Randy Rodríguez,25,SFG,49.2,195,793,4.07,527,66.5%,25.2%,23.1%,30.2%,21.4%,74.8%,0.0%,49.7%,69.0%,56.4%,2.1%,4,3,32.3%,63,41,3,16,50,24.2%,12,1,0,0,0,rodrira02
779,Yariel Rodríguez,28,TOR,59.1,234,925,3.95,549,59.4%,22.4%,21.3%,29.0%,27.3%,77.6%,0.0%,46.1%,72.5%,52.1%,7.7%,18,13,18.8%,44,18,2,11,43,20.4%,7,3,0,0,0,rodriya01
780,Jake Rogers,30,DET,2.2,13,41,3.15,23,56.1%,39.1%,0.0%,8.7%,52.2%,60.9%,0.0%,34.1%,100.0%,53.8%,7.7%,1,1,0.0%,0,0,0,0,0,,0,0,0,0,0,rogerja03
781,Taylor Rogers*,34,TOT,38.1,167,692,4.14,439,63.4%,31.0%,16.4%,29.2%,23.5%,69.0%,0.0%,43.8%,76.2%,60.5%,4.8%,8,4,29.3%,49,24,4,11,31,26.2%,10,2,0,0,0,rogerta01
782,Taylor Rogers*,34,CIN,33.0,146,604,4.14,378,62.6%,30.2%,16.7%,29.1%,24.1%,69.8%,0.0%,43.7%,76.1%,61.0%,4.8%,7,3,29.5%,43,20,4,8,26,23.5%,8,2,0,0,0,rogerta01
783,Taylor Rogers*,34,CHC,5.1,21,88,4.19,61,69.3%,36.1%,14.8%,29.5%,19.7%,63.9%,0.0%,44.3%,76.9%,57.1%,4.8%,1,1,28.6%,6,4,0,3,5,37.5%,2,0,0,0,0,rogerta01
784,Trevor Rogers*,27,BAL,76.1,287,1109,3.86,764,68.9%,23.3%,18.7%,31.4%,26.6%,76.7%,0.0%,52.8%,75.6%,66.2%,3.5%,10,9,28.9%,83,56,4,20,47,29.9%,18,1,0,0,0,rogertr01
785,Tyler Rogers,34,TOT,59.1,230,749,3.26,558,74.5%,27.1%,12.5%,27.2%,33.2%,72.9%,0.0%,54.3%,82.8%,76.1%,2.6%,6,3,37.4%,86,62,7,10,29,25.6%,10,3,0,0,0,rogerty01
786,Tyler Rogers,34,SFG,50.0,188,603,3.21,455,75.5%,27.3%,14.5%,26.2%,32.1%,72.7%,0.0%,54.9%,80.1%,77.1%,2.7%,5,2,37.8%,71,51,5,10,28,26.3%,10,3,0,0,0,rogerty01
787,Tyler Rogers,34,NYM,9.1,42,146,3.48,103,70.5%,26.2%,3.9%,32.0%,37.9%,73.8%,0.0%,52.1%,94.7%,71.4%,2.4%,1,1,35.7%,15,11,2,0,1,0.0%,0,0,0,0,0,rogerty01
788,Miguel Rojas,36,LAD,5.0,28,69,2.46,43,62.3%,16.3%,4.7%,20.9%,58.1%,83.7%,0.0%,52.2%,94.4%,57.1%,10.7%,3,2,3.6%,1,1,0,0,0,,0,1,0,0,0,rojasmi02
789,Ryan Rolison*,27,COL,37.2,173,591,3.42,372,62.9%,27.7%,12.4%,23.9%,36.0%,72.3%,0.0%,45.5%,82.9%,63.6%,2.9%,5,4,17.3%,30,13,1,3,18,14.3%,2,1,0,0,0,rolisry01
790,Jordan Romano,32,PHI,41.2,180,672,3.73,437,65.0%,27.5%,20.8%,24.9%,26.8%,72.5%,0.0%,47.2%,71.3%,62.2%,4.4%,8,3,29.4%,53,30,2,7,38,15.6%,12,4,0,0,0,romanjo03
791,JoJo Romero*,28,STL,43.2,189,718,3.80,450,62.7%,30.7%,18.7%,23.1%,27.6%,69.3%,0.0%,43.5%,73.1%,60.3%,4.2%,8,2,23.3%,44,22,2,12,29,29.3%,7,2,0,0,0,romerjo01
792,Amed Rosario,29,WSN,1.0,10,28,2.80,11,39.3%,18.2%,0.0%,9.1%,72.7%,81.8%,0.0%,32.1%,100.0%,30.0%,20.0%,2,0,0.0%,0,0,0,0,0,,0,2,0,0,0,rosaram01
793,Joe Ross,32,PHI,49.0,216,816,3.78,525,64.3%,21.0%,17.7%,30.7%,30.7%,79.0%,0.0%,50.9%,77.6%,63.9%,6.0%,13,7,27.3%,59,35,3,10,26,27.8%,4,5,0,0,0,rossjo01
794,Landen Roupp,26,SFG,104.1,464,1786,3.85,1127,63.1%,30.4%,17.7%,23.8%,28.0%,69.6%,0.0%,43.9%,74.5%,61.0%,4.5%,21,15,21.6%,100,50,6,21,79,21.0%,7,6,0,0,0,rouppla01
795,Chris Roycroft,28,STL,13.0,62,243,3.92,147,60.5%,23.8%,14.3%,32.7%,29.3%,76.2%,0.0%,46.1%,81.3%,53.2%,6.5%,4,2,17.7%,11,9,2,1,8,11.1%,2,1,0,0,0,roycrch01
796,José Ruiz,30,TOT,16.1,80,302,3.78,189,62.6%,19.0%,21.7%,30.2%,29.1%,81.0%,0.0%,50.7%,73.2%,60.0%,3.8%,3,2,16.3%,13,4,1,1,14,6.7%,0,1,0,0,0,ruizjo01
797,José Ruiz,30,PHI,14.1,69,249,3.61,161,64.7%,19.3%,21.7%,28.0%,31.1%,80.7%,0.0%,52.2%,73.1%,62.3%,2.9%,2,1,15.9%,11,4,1,1,11,8.3%,0,1,0,0,0,ruizjo01
798,José Ruiz,30,ATL,2.0,11,53,4.82,28,52.8%,17.9%,21.4%,42.9%,17.9%,82.1%,0.0%,43.4%,73.9%,45.5%,9.1%,1,1,18.2%,2,0,0,0,3,0.0%,0,0,0,0,0,ruizjo01
799,Jackson Rutledge,26,WSN,55.1,255,1044,4.09,646,61.9%,24.0%,20.0%,28.3%,27.7%,76.0%,0.0%,47.0%,73.7%,55.3%,3.9%,10,6,26.7%,68,38,3,9,41,18.0%,10,4,0,0,0,rutleja01
800,Joe Ryan,29,MIN,139.0,547,2191,4.01,1443,65.9%,24.5%,20.0%,31.1%,24.4%,75.5%,0.0%,49.7%,73.6%,66.0%,2.9%,16,13,33.5%,183,98,10,34,119,22.2%,28,3,0,0,0,ryanjo04
801,Andrew Saalfrank*,27,ARI,14.2,60,211,3.52,142,67.3%,24.6%,18.3%,24.6%,32.4%,75.4%,0.0%,50.7%,75.7%,60.0%,5.0%,3,0,26.7%,16,9,1,1,8,11.1%,3,2,0,0,0,saalfan01
802,Erik Sabrowski*,27,CLE,17.2,68,276,4.06,175,63.4%,26.3%,26.3%,28.6%,18.9%,73.7%,0.0%,46.7%,64.3%,54.4%,4.4%,3,2,38.2%,26,17,0,8,16,33.3%,8,1,0,0,0,sabroer01
803,César Salazar,29,HOU,1.0,4,11,2.75,7,63.6%,42.9%,0.0%,14.3%,42.9%,57.1%,0.0%,36.4%,100.0%,75.0%,0.0%,0,0,25.0%,1,1,0,0,0,,0,0,0,0,0,salazce01
804,Eduardo Salazar,27,WSN,29.0,150,543,3.62,342,63.0%,23.7%,15.8%,28.4%,32.2%,76.3%,0.0%,48.1%,79.3%,66.0%,6.7%,10,4,25.3%,38,18,3,2,21,8.7%,5,6,0,0,0,salazed01
805,Chris Sale*,36,ATL,89.1,374,1486,3.97,999,67.2%,26.0%,22.4%,29.2%,22.3%,74.0%,0.0%,49.7%,69.7%,65.5%,3.7%,14,3,36.4%,136,72,9,16,98,14.0%,24,11,0,0,0,salech01
806,Ali Sánchez,28,TOR,1.0,6,18,3.00,13,72.2%,15.4%,7.7%,38.5%,38.5%,84.6%,0.0%,61.1%,90.9%,50.0%,0.0%,0,0,16.7%,1,1,0,0,1,0.0%,0,0,0,0,0,sanchal04
807,Cristopher Sánchez*,28,PHI,150.2,611,2182,3.57,1447,66.3%,26.9%,21.4%,23.4%,28.3%,73.0%,0.0%,48.4%,70.7%,64.5%,1.8%,11,6,24.5%,150,79,6,29,128,18.5%,38,5,0,0,0,sanchcr01
808,Gary Sánchez,32,BAL,1.0,7,19,2.71,8,42.1%,25.0%,0.0%,12.5%,62.5%,75.0%,0.0%,31.6%,100.0%,42.9%,14.3%,1,0,0.0%,0,0,0,0,0,,0,1,0,0,0,sanchga02
809,Cam Sanders,28,PIT,5.0,26,108,4.15,66,61.1%,30.3%,22.7%,19.7%,27.3%,69.7%,0.0%,42.6%,67.4%,57.7%,3.8%,1,1,26.9%,7,2,0,0,4,0.0%,1,0,0,0,0,sandeca01
810,Nick Sandlin,28,TOR,16.1,69,293,4.25,174,59.4%,25.3%,27.0%,23.0%,24.7%,74.7%,0.0%,44.4%,63.8%,55.1%,7.2%,5,1,40.6%,28,14,0,4,12,25.0%,5,4,0,0,0,sandlni01
811,Jayvien Sandridge*,26,NYY,0.2,6,31,5.17,17,54.8%,17.6%,23.5%,52.9%,5.9%,82.4%,0.0%,45.2%,71.4%,33.3%,0.0%,0,0,0.0%,0,0,0,0,2,0.0%,0,0,0,0,0,sandrja01
812,Cole Sands,27,MIN,54.0,227,860,3.79,559,65.0%,24.9%,15.7%,29.7%,29.7%,75.1%,0.0%,48.8%,79.0%,62.6%,3.5%,8,6,24.2%,55,24,1,9,36,20.0%,5,2,0,0,0,sandsco01
813,Javier Sanoja,22,MIA,5.0,32,95,2.97,58,61.1%,15.5%,10.3%,22.4%,51.7%,84.5%,0.0%,51.6%,87.8%,53.1%,0.0%,0,0,6.3%,2,0,0,0,0,,0,0,0,0,0,sanojja01
814,Dennis Santana,29,PIT,53.1,208,777,3.74,548,70.5%,25.4%,19.3%,27.7%,27.6%,74.6%,0.0%,52.6%,74.1%,71.2%,1.4%,3,3,33.2%,69,41,9,6,36,14.3%,7,0,0,0,0,santade01
815,Tony Santillan,28,CIN,57.0,234,959,4.10,617,64.3%,20.7%,20.9%,33.5%,24.8%,79.3%,0.0%,51.0%,73.6%,65.0%,3.4%,8,5,32.1%,75,32,4,10,45,18.2%,7,3,0,0,0,santito01
816,Gregory Santos,25,SEA,7.0,36,132,3.67,74,56.1%,24.3%,8.1%,29.7%,37.8%,75.7%,0.0%,42.4%,89.3%,50.0%,13.9%,5,2,11.1%,4,0,0,0,0,,0,1,0,0,0,santogr01
817,Roki Sasaki,23,LAD,34.1,154,596,3.87,349,58.6%,26.9%,14.9%,28.1%,30.1%,73.1%,0.0%,42.8%,79.6%,57.1%,3.9%,6,5,17.5%,27,18,2,6,18,25.0%,3,1,0,0,0,sasakro01
818,Tayler Saucedo*,32,SEA,7.0,33,122,3.70,75,61.5%,25.3%,22.7%,21.3%,30.7%,74.7%,0.0%,45.9%,69.6%,45.5%,3.0%,1,1,21.2%,7,5,1,2,5,28.6%,3,0,0,0,0,sauceta01
819,Matt Sauer,26,LAD,27.2,120,468,3.90,304,65.0%,23.0%,14.5%,33.6%,28.9%,77.0%,0.0%,50.0%,81.2%,64.2%,2.5%,3,3,23.3%,28,11,1,5,17,22.7%,4,0,0,0,0,sauerma01
820,Max Scherzer,40,TOR,54.0,216,808,3.74,534,66.1%,25.1%,17.8%,28.8%,28.1%,74.7%,0.0%,49.4%,76.0%,63.9%,5.6%,12,9,23.1%,50,26,2,14,37,27.5%,13,3,0,0,0,scherma01
821,Cam Schlittler,24,NYY,29.2,131,526,4.02,352,66.9%,23.6%,17.9%,34.4%,24.1%,76.4%,0.0%,51.1%,76.6%,61.8%,3.8%,5,1,29.0%,38,28,2,5,25,16.7%,5,4,0,0,0,schlica01
822,Clarke Schmidt,29,NYY,78.2,317,1226,3.87,790,64.4%,26.2%,19.6%,27.3%,26.8%,73.8%,0.0%,47.6%,73.4%,65.6%,3.5%,11,7,27.1%,86,37,1,13,60,17.8%,15,4,0,0,0,schmicl01
823,John Schreiber,31,KCR,49.0,205,816,3.98,533,65.3%,26.5%,17.3%,30.6%,25.7%,73.5%,0.0%,48.0%,76.5%,63.9%,2.4%,5,2,25.4%,52,27,1,6,44,12.0%,9,2,0,0,0,schrejo01
824,Paxton Schultz,27,TOR,23.2,107,434,4.06,272,62.7%,27.9%,19.5%,26.5%,26.1%,72.1%,0.0%,45.2%,73.0%,64.5%,3.7%,4,3,21.5%,23,11,0,6,21,22.2%,3,1,0,0,0,schulpa01
825,Spencer Schwellenbach,25,ATL,110.2,435,1573,3.62,1081,68.7%,24.6%,21.4%,25.7%,28.3%,75.4%,0.0%,51.8%,71.7%,69.0%,2.3%,10,7,31.0%,135,77,11,15,93,13.9%,25,2,0,0,0,schwesp01
826,Tanner Scott*,30,LAD,45.2,185,704,3.81,496,70.5%,20.0%,23.0%,32.7%,24.4%,80.0%,0.0%,56.4%,71.3%,65.9%,1.6%,3,2,37.3%,69,44,5,17,33,34.0%,13,1,0,0,0,scottta01
827,Tayler Scott,33,TOT,27.1,134,536,4.00,319,59.5%,27.6%,20.1%,23.8%,28.5%,72.4%,0.0%,43.1%,72.3%,59.0%,4.5%,6,2,20.1%,27,12,1,3,21,12.5%,3,4,0,0,0,scottta02
828,Tayler Scott,33,HOU,18.1,90,353,3.92,207,58.6%,30.0%,19.8%,22.2%,28.0%,70.0%,0.0%,41.1%,71.7%,62.2%,5.6%,5,2,25.6%,23,10,1,2,15,11.8%,2,3,0,0,0,scottta02
829,Tayler Scott,33,ARI,9.0,44,183,4.16,112,61.2%,23.2%,20.5%,26.8%,29.5%,76.8%,0.0%,47.0%,73.3%,52.3%,2.3%,1,0,9.1%,4,2,0,1,6,14.3%,1,1,0,0,0,scottta02
830,Connor Seabold,29,TBR,6.2,29,104,3.59,69,66.3%,23.2%,14.5%,31.9%,30.4%,76.8%,0.0%,51.0%,81.1%,58.6%,0.0%,0,0,27.6%,8,7,1,2,3,40.0%,2,0,0,0,0,seaboco01
831,JP Sears*,29,TOT,116.0,501,2030,4.05,1301,64.1%,25.9%,15.9%,30.4%,27.7%,74.1%,0.0%,47.5%,78.5%,61.3%,2.2%,11,9,21.4%,107,62,6,19,82,18.8%,7,2,0,0,0,searsjp01
832,JP Sears*,29,ATH,111.0,475,1936,4.08,1235,63.8%,26.1%,16.0%,30.4%,27.6%,73.9%,0.0%,47.2%,78.4%,60.6%,2.3%,11,9,21.9%,104,61,5,19,78,19.6%,7,2,0,0,0,searsjp01
833,JP Sears*,29,SDP,5.0,26,94,3.62,66,70.2%,22.7%,15.2%,31.8%,30.3%,77.3%,0.0%,54.3%,80.4%,73.1%,0.0%,0,0,11.5%,3,1,1,0,4,0.0%,0,0,0,0,0,searsjp01
834,Anthony Seigler,26,MIL,1.0,4,11,2.75,7,63.6%,14.3%,14.3%,14.3%,57.1%,85.7%,0.0%,54.5%,83.3%,25.0%,0.0%,0,0,0.0%,0,0,0,0,0,,0,0,0,0,0,seiglan01
835,Colin Selby,27,BAL,11.0,50,173,3.46,111,64.2%,22.5%,24.3%,20.7%,32.4%,77.5%,0.0%,49.7%,68.6%,60.0%,2.0%,1,0,16.0%,8,5,0,3,9,25.0%,5,1,0,0,0,selbyco01
836,Kodai Senga,32,NYM,99.2,416,1651,3.97,993,60.1%,25.3%,20.7%,26.8%,27.1%,74.6%,0.0%,44.9%,72.1%,54.3%,5.5%,23,15,19.7%,82,44,4,19,75,20.2%,18,8,0,0,0,sengako01
837,Antonio Senzatela,30,COL,108.0,515,1887,3.66,1157,61.3%,25.3%,13.1%,25.8%,35.7%,74.7%,0.0%,45.8%,82.4%,60.4%,4.9%,25,10,19.0%,98,51,9,11,46,19.3%,9,14,0,0,0,senzaan01
838,Luis Severino,31,ATH,136.1,600,2322,3.87,1466,63.1%,24.8%,13.2%,32.1%,29.9%,75.2%,0.0%,47.5%,82.4%,58.8%,4.0%,24,15,22.2%,133,73,4,40,63,38.8%,15,8,0,0,0,severlu01
839,Paul Sewald,35,CLE,15.1,62,248,4.00,169,68.1%,30.8%,21.3%,24.3%,23.7%,69.2%,0.0%,47.2%,69.2%,67.7%,0.0%,0,0,27.4%,17,8,2,3,15,16.7%,6,0,0,0,0,sewalpa01
840,Carson Seymour,26,SFG,17.2,76,302,3.97,183,60.6%,26.8%,16.9%,26.2%,30.1%,73.2%,0.0%,44.4%,76.9%,67.1%,1.3%,1,1,26.3%,20,9,2,3,10,23.1%,1,0,0,0,0,seymoca01
841,Ian Seymour*,26,TBR,20.1,81,335,4.14,209,62.4%,23.9%,23.9%,27.3%,24.9%,76.1%,0.0%,47.5%,68.6%,54.3%,4.9%,4,3,22.2%,18,11,0,8,14,36.4%,2,0,0,0,0,seymoia01
842,Emmet Sheehan,25,LAD,35.0,147,582,3.96,364,62.5%,20.9%,21.7%,31.0%,26.4%,79.1%,0.0%,49.5%,72.6%,63.3%,3.4%,5,2,23.1%,34,16,2,5,32,13.5%,3,3,0,0,0,sheehem01
843,Chase Shugart,28,PIT,43.2,177,677,3.82,411,60.7%,28.0%,18.0%,22.4%,31.6%,72.0%,0.0%,43.7%,75.0%,55.9%,6.2%,11,3,21.5%,38,19,2,7,22,24.1%,7,6,0,0,0,shugach01
844,Jared Shuster*,26,CHW,15.2,82,280,3.41,190,67.9%,20.5%,18.9%,27.4%,33.2%,79.5%,0.0%,53.9%,76.2%,65.9%,2.4%,2,0,26.8%,22,13,4,2,10,16.7%,4,0,0,0,0,shustja01
845,Josh Simpson*,27,MIA,20.2,96,388,4.04,245,63.1%,26.9%,18.8%,30.6%,23.7%,73.1%,0.0%,46.1%,74.3%,59.4%,3.1%,3,1,30.2%,29,19,2,4,19,17.4%,5,1,0,0,0,simpsjo02
846,Lucas Sims,31,WSN,12.1,72,282,3.92,154,54.6%,33.1%,23.4%,18.8%,24.7%,66.9%,0.0%,36.5%,65.0%,52.8%,9.7%,7,5,19.4%,14,6,1,2,11,15.4%,1,2,0,0,0,simslu01
847,Brady Singer,28,CIN,131.1,557,2206,3.96,1378,62.5%,27.6%,17.1%,27.9%,27.4%,72.4%,0.0%,45.2%,76.3%,61.8%,3.6%,20,12,24.6%,137,69,2,40,82,32.5%,18,8,0,0,0,singebr01
848,Evan Sisk*,28,TOT,7.2,37,158,4.27,89,56.3%,36.0%,21.3%,24.7%,18.0%,64.0%,0.0%,36.1%,66.7%,40.5%,5.4%,2,1,8.1%,3,1,1,5,9,35.7%,0,1,0,0,0,siskev01
849,Evan Sisk*,28,KCR,5.1,26,120,4.62,64,53.3%,37.5%,21.9%,25.0%,15.6%,62.5%,0.0%,33.3%,65.0%,34.6%,7.7%,2,1,3.8%,1,1,1,4,7,36.4%,0,1,0,0,0,siskev01
850,Evan Sisk*,28,PIT,2.1,11,38,3.45,25,65.8%,32.0%,20.0%,24.0%,24.0%,68.0%,0.0%,44.7%,70.6%,54.5%,0.0%,0,0,18.2%,2,0,0,1,2,33.3%,0,0,0,0,0,siskev01
851,Paul Skenes,23,PIT,154.0,605,2466,4.08,1600,64.9%,24.1%,22.9%,28.8%,24.3%,75.9%,0.0%,49.3%,69.9%,61.8%,2.5%,15,11,27.9%,169,90,7,34,140,19.5%,22,4,0,0,0,skenepa01
852,Tarik Skubal*,28,DET,152.1,583,2230,3.83,1566,70.2%,22.1%,25.5%,29.1%,23.2%,77.9%,0.0%,54.7%,67.2%,70.0%,2.2%,13,10,40.3%,235,128,11,26,164,13.7%,37,3,0,0,0,skubata01
853,Justin Slaten,27,BOS,23.1,90,333,3.70,222,66.7%,20.7%,20.7%,28.4%,30.2%,79.3%,0.0%,52.9%,73.9%,55.6%,5.6%,5,2,24.4%,22,12,0,3,13,18.8%,2,2,0,0,0,slateju01
854,Cade Smith,26,CLE,56.0,234,936,4.00,624,66.7%,23.6%,25.3%,29.3%,21.8%,76.4%,0.0%,51.0%,66.9%,60.3%,4.7%,11,5,35.0%,82,54,6,13,63,17.1%,10,3,0,0,0,smithca06
855,Dylan Smith,25,DET,13.0,48,165,3.44,101,61.2%,21.8%,18.8%,23.8%,35.6%,78.2%,0.0%,47.9%,75.9%,60.4%,2.1%,1,1,16.7%,8,6,0,0,4,0.0%,1,0,0,0,0,smithdy01
856,Shane Smith,25,CHW,101.0,435,1698,3.90,1068,62.9%,23.5%,21.3%,28.9%,26.3%,76.5%,0.0%,48.1%,72.2%,60.2%,4.6%,20,13,27.6%,120,69,9,12,86,12.2%,20,7,0,0,0,smithsh02
857,AJ Smith-Shawver,22,ATL,44.1,192,714,3.72,451,63.2%,27.1%,19.7%,24.8%,28.4%,72.9%,0.0%,46.1%,72.9%,59.9%,5.2%,10,5,25.5%,49,31,6,7,35,16.7%,9,5,0,0,0,smithaj01
858,Blake Snell*,32,LAD,25.0,110,444,4.04,270,60.8%,22.6%,26.3%,24.8%,26.3%,77.4%,0.0%,47.1%,66.0%,62.7%,4.5%,5,2,20.0%,22,14,1,5,20,20.0%,5,3,0,0,0,snellbl01
859,Collin Snider,29,SEA,26.1,119,477,4.01,327,68.6%,19.6%,17.4%,36.4%,26.6%,80.4%,0.0%,55.1%,78.3%,62.2%,1.7%,2,1,35.3%,42,20,2,7,17,29.2%,5,0,0,0,0,snideco01
860,George Soriano,26,MIA,21.1,103,420,4.08,270,64.3%,28.9%,17.4%,29.3%,24.4%,71.1%,0.0%,45.7%,75.5%,66.0%,3.9%,4,2,35.0%,36,21,2,7,15,31.8%,4,1,0,0,0,soriage01
861,José Soriano,26,LAA,148.2,635,2399,3.78,1483,61.8%,26.4%,19.8%,24.4%,29.4%,73.6%,0.0%,45.5%,73.1%,58.6%,4.3%,27,16,23.3%,148,84,3,20,110,15.4%,28,11,0,0,0,soriajo02
862,Michael Soroka,27,TOT,83.1,354,1419,4.01,902,63.6%,28.0%,17.5%,29.8%,24.6%,72.0%,0.0%,45.7%,75.7%,58.2%,4.0%,14,10,24.3%,86,51,2,25,65,27.8%,17,4,0,0,0,sorokmi01
863,Michael Soroka,27,WSN,81.1,346,1388,4.01,884,63.7%,27.7%,17.4%,30.2%,24.7%,72.3%,0.0%,46.0%,75.9%,58.4%,3.8%,13,10,24.0%,83,50,2,24,63,27.6%,17,3,0,0,0,sorokmi01
864,Michael Soroka,27,CHC,2.0,8,31,3.88,18,58.1%,44.4%,22.2%,11.1%,22.2%,55.6%,0.0%,32.3%,60.0%,50.0%,12.5%,1,0,37.5%,3,1,0,1,2,33.3%,0,1,0,0,0,sorokmi01
865,Gregory Soto*,30,TOT,44.2,194,735,3.79,467,63.5%,26.6%,22.1%,26.1%,25.1%,73.2%,0.0%,46.5%,69.7%,59.3%,3.6%,7,2,26.8%,52,26,2,11,41,21.2%,12,4,0,0,0,sotogr01
866,Gregory Soto*,30,BAL,36.1,160,608,3.80,381,62.7%,26.2%,22.8%,26.2%,24.4%,73.5%,0.0%,46.1%,68.7%,58.8%,4.4%,7,2,29.4%,47,25,2,10,34,22.7%,11,4,0,0,0,sotogr01
867,Gregory Soto*,30,NYM,8.1,34,127,3.74,86,67.7%,27.9%,18.6%,25.6%,27.9%,72.1%,0.0%,48.8%,74.2%,61.8%,0.0%,0,0,14.7%,5,1,0,1,7,12.5%,1,0,0,0,0,sotogr01
868,Bennett Sousa*,30,HOU,49.2,196,713,3.64,480,67.3%,20.8%,28.8%,24.6%,25.8%,79.2%,0.0%,53.3%,63.7%,59.2%,4.1%,8,5,30.6%,60,41,1,7,50,12.3%,14,3,0,0,0,sousabe01
869,Gabe Speier*,30,SEA,46.2,185,700,3.78,486,69.4%,24.5%,24.1%,28.8%,22.6%,75.5%,0.0%,52.4%,68.1%,68.6%,1.1%,2,1,36.8%,68,40,3,8,54,12.9%,16,0,0,0,0,speiega01
870,Mitch Spence,27,ATH,74.2,324,1191,3.68,782,65.7%,22.4%,20.7%,27.0%,29.9%,77.6%,0.0%,51.0%,73.3%,61.4%,3.7%,12,8,23.1%,75,41,7,12,51,19.0%,7,2,0,0,0,spencmi01
871,Carson Spiers,27,CIN,13.1,60,246,4.10,143,58.1%,25.2%,16.8%,28.7%,28.7%,74.1%,0.0%,43.1%,76.6%,60.0%,3.3%,2,2,16.7%,10,5,0,3,8,27.3%,0,0,0,0,0,spierca01
872,Jeffrey Springs*,32,ATH,140.0,586,2351,4.01,1485,63.2%,25.3%,19.1%,27.0%,28.6%,74.7%,0.0%,47.2%,74.4%,60.6%,3.4%,20,14,22.5%,132,68,4,23,91,20.2%,17,6,0,0,0,sprinje01
873,Jacob Stallings,35,COL,2.0,8,26,3.25,17,65.4%,17.6%,0.0%,41.2%,41.2%,82.4%,0.0%,53.8%,100.0%,62.5%,0.0%,0,0,0.0%,0,0,0,1,0,100.0%,0,0,0,0,0,stallja01
874,Ryne Stanek,33,NYM,41.0,186,779,4.19,504,64.7%,19.0%,22.8%,34.1%,24.0%,81.0%,0.0%,52.4%,71.8%,62.9%,2.7%,5,3,32.8%,61,33,6,7,37,15.9%,6,2,0,0,0,stanery01
875,Justin Steele*,29,CHC,22.2,92,313,3.40,220,70.3%,26.4%,13.6%,30.5%,29.5%,73.6%,0.0%,51.8%,81.5%,67.4%,2.2%,2,1,34.8%,32,21,4,4,17,19.0%,2,1,0,0,0,steelju01
876,Michael Stefanic,29,TOR,1.0,3,7,2.33,4,57.1%,25.0%,0.0%,0.0%,75.0%,75.0%,0.0%,42.9%,100.0%,33.3%,0.0%,0,0,0.0%,0,0,0,0,0,,0,0,0,0,0,stefami01
877,Robert Stephenson,32,LAA,1.0,3,12,4.00,9,75.0%,11.1%,66.7%,11.1%,11.1%,88.9%,0.0%,66.7%,25.0%,100.0%,0.0%,0,0,100.0%,3,0,0,0,2,0.0%,0,0,0,0,0,stephro01
878,Justin Sterner,28,ATH,47.1,198,798,4.03,499,62.5%,21.6%,22.6%,30.1%,25.7%,78.4%,0.0%,49.0%,71.1%,61.1%,4.0%,8,5,30.8%,61,26,0,12,35,25.5%,8,2,0,0,0,sternju01
879,Brock Stewart,33,TOT,37.2,159,610,3.84,399,65.4%,21.8%,24.3%,29.3%,24.6%,78.2%,0.0%,51.1%,68.9%,64.8%,3.1%,5,3,34.6%,55,30,2,11,33,25.0%,5,1,0,0,0,stewabr01
